user_id,installed_at,created_at,updated_at,channel,campaign,total_revenue,total_rewards,num_touchpoints
u010607,5/7/2023 1:42,5/7/2023 2:36,5/7/2023 2:36,twitter,brand_awareness,89.26,0.89,3
u010738,5/9/2023 12:12,5/9/2023 12:54,5/9/2023 12:54,facebook,new_user_promo,52.07,0.51,5
u010874,5/10/2023 7:41,5/10/2023 8:33,5/10/2023 8:33,affiliate,new_user_promo,13.26,0.12,3
u010961,5/11/2023 6:26,5/11/2023 7:17,5/11/2023 7:17,twitter,retargeting,119.02,1.18,1
u011185,5/14/2023 21:31,5/14/2023 22:04,5/14/2023 22:04,twitter,brand_awareness,178.89,1.79,4
u011243,5/15/2023 16:29,5/15/2023 16:46,5/15/2023 16:46,facebook,retargeting,345.81,3.46,5
u011257,5/15/2023 12:23,5/15/2023 12:49,5/15/2023 12:49,instagram,holiday_special,233.63,2.34,5
u011371,5/16/2023 11:25,5/16/2023 11:34,5/16/2023 11:34,affiliate,summer_sale,1013.01,10.14,3
u011537,5/18/2023 4:41,5/18/2023 5:40,5/18/2023 5:40,instagram,retargeting,108.17,1.1,4
u011854,5/22/2023 1:02,5/22/2023 1:07,5/22/2023 1:07,facebook,retargeting,351.28,3.48,1
u011855,5/22/2023 11:00,5/22/2023 11:10,5/22/2023 11:10,facebook,retargeting,782.89,7.84,3
u011870,5/22/2023 9:58,5/22/2023 10:14,5/22/2023 10:14,instagram,holiday_special,113.58,1.14,1
u012584,5/31/2023 20:58,5/31/2023 21:56,5/31/2023 21:56,google_ads,holiday_special,178.48,1.76,3
u012605,5/31/2023 21:37,5/31/2023 22:17,5/31/2023 22:17,facebook,new_user_promo,155.5,1.55,2
u012685,6/1/2023 19:20,6/1/2023 20:18,6/1/2023 20:18,google_ads,retargeting,316.94,3.16,3
u012802,6/2/2023 1:05,6/2/2023 1:33,6/2/2023 1:33,google_ads,retargeting,183.34,1.82,5
u012925,6/3/2023 13:56,6/3/2023 14:24,6/3/2023 14:24,google_ads,retargeting,319.44,3.21,4
u013000,6/4/2023 4:06,6/4/2023 4:58,6/4/2023 4:58,google_ads,new_user_promo,32.07,0.31,4
u013262,6/6/2023 5:31,6/6/2023 5:31,6/6/2023 5:31,facebook,retargeting,248.46,2.47,3
u013583,6/9/2023 2:29,6/9/2023 3:19,6/9/2023 3:19,facebook,retargeting,174.71,1.73,1
u013854,6/12/2023 11:11,6/12/2023 11:11,6/12/2023 11:11,facebook,retargeting,81.9,0.81,1
u014156,6/15/2023 9:45,6/15/2023 9:48,6/15/2023 9:48,google_ads,retargeting,57.62,0.57,1
u014271,6/16/2023 14:26,6/16/2023 14:53,6/16/2023 14:53,facebook,holiday_special,172.76,1.73,1
u014400,6/17/2023 2:43,6/17/2023 3:34,6/17/2023 3:34,twitter,summer_sale,531.12,5.32,3
u014756,6/21/2023 5:40,6/21/2023 5:40,6/21/2023 5:40,facebook,new_user_promo,183.12,1.82,5
u014869,6/22/2023 18:09,6/22/2023 18:22,6/22/2023 18:22,facebook,summer_sale,106.04,1.05,4
u015570,6/29/2023 1:54,6/29/2023 2:53,6/29/2023 2:53,google_ads,new_user_promo,322.72,3.23,1
u015759,6/30/2023 20:37,6/30/2023 21:12,6/30/2023 21:12,twitter,retargeting,56.08,0.56,3
u015893,7/2/2023 5:26,7/2/2023 6:03,7/2/2023 6:03,facebook,new_user_promo,18.25,0.18,1
u015960,7/3/2023 17:14,7/3/2023 17:38,7/3/2023 17:38,google_ads,holiday_special,462.29,4.61,2
u016009,7/3/2023 1:55,7/3/2023 2:40,7/3/2023 2:40,instagram,new_user_promo,145.46,1.45,4
u016410,7/7/2023 6:56,7/7/2023 7:53,7/7/2023 7:53,google_ads,summer_sale,138.67,1.38,2
u016486,7/7/2023 9:23,7/7/2023 9:26,7/7/2023 9:26,twitter,retargeting,93.8,0.95,1
u016540,7/8/2023 1:47,7/8/2023 2:24,7/8/2023 2:24,facebook,retargeting,251.78,2.51,5
u017090,7/13/2023 10:01,7/13/2023 10:55,7/13/2023 10:55,affiliate,retargeting,177.14,1.75,5
u017091,7/14/2023 10:35,7/14/2023 10:52,7/14/2023 10:52,google_ads,new_user_promo,75.21,0.74,4
u017321,7/16/2023 1:02,7/16/2023 1:30,7/16/2023 1:30,facebook,summer_sale,145.31,1.43,1
u017510,7/18/2023 2:38,7/18/2023 2:54,7/18/2023 2:54,facebook,new_user_promo,108.57,1.08,3
u017893,7/21/2023 2:32,7/21/2023 3:19,7/21/2023 3:19,twitter,holiday_special,132.97,1.32,4
u018075,7/23/2023 12:12,7/23/2023 12:17,7/23/2023 12:17,affiliate,summer_sale,24.78,0.23,2
u018613,7/28/2023 7:36,7/28/2023 8:02,7/28/2023 8:02,twitter,holiday_special,389.05,3.89,3
u018914,8/1/2023 17:45,8/1/2023 18:12,8/1/2023 18:12,google_ads,new_user_promo,35.3,0.35,4
u019053,8/2/2023 7:06,8/2/2023 7:06,8/2/2023 7:06,google_ads,holiday_special,267.64,2.66,3
u019134,8/2/2023 6:13,8/2/2023 6:21,8/2/2023 6:21,twitter,retargeting,284.87,2.84,2
u019358,8/4/2023 20:17,8/4/2023 21:02,8/4/2023 21:02,twitter,holiday_special,69.28,0.7,4
u019404,8/5/2023 9:27,8/5/2023 9:46,8/5/2023 9:46,facebook,new_user_promo,336.13,3.37,4
u019460,8/6/2023 9:11,8/6/2023 9:36,8/6/2023 9:36,google_ads,new_user_promo,369.56,3.7,2
u019486,8/6/2023 10:14,8/6/2023 10:35,8/6/2023 10:35,facebook,new_user_promo,46.73,0.47,5
u019969,8/11/2023 13:39,8/11/2023 14:12,8/11/2023 14:12,google_ads,new_user_promo,47.16,0.47,1
u019972,8/11/2023 21:13,8/11/2023 21:15,8/11/2023 21:15,google_ads,summer_sale,76.67,0.76,3
u020083,8/12/2023 0:04,8/12/2023 0:28,8/12/2023 0:28,google_ads,holiday_special,81.68,0.82,2
u020285,8/14/2023 14:19,8/14/2023 14:54,8/14/2023 14:54,facebook,summer_sale,87.06,0.86,4
u020789,8/18/2023 22:24,8/18/2023 22:37,8/18/2023 22:37,affiliate,retargeting,245.78,2.47,3
u021340,8/24/2023 9:48,8/24/2023 10:22,8/24/2023 10:22,facebook,new_user_promo,64.44,0.64,5
u021405,8/24/2023 22:23,8/24/2023 23:11,8/24/2023 23:11,affiliate,summer_sale,18.14,0.17,4
u021528,8/26/2023 19:30,8/26/2023 19:33,8/26/2023 19:33,google_ads,new_user_promo,26.26,0.27,5
u021601,8/26/2023 0:32,8/26/2023 1:08,8/26/2023 1:08,twitter,holiday_special,1133.05,11.34,5
u021694,8/27/2023 23:30,8/27/2023 23:49,8/27/2023 23:49,affiliate,summer_sale,145.9,1.45,4
u021822,8/28/2023 11:48,8/28/2023 12:15,8/28/2023 12:15,affiliate,new_user_promo,463.91,4.66,4
u022195,9/1/2023 1:36,9/1/2023 2:19,9/1/2023 2:19,google_ads,retargeting,393.5,3.94,2
u022834,9/9/2023 23:47,9/10/2023 0:31,9/10/2023 0:31,google_ads,summer_sale,92.66,0.9,3
u022907,9/10/2023 23:52,9/11/2023 0:01,9/11/2023 0:01,google_ads,summer_sale,319.13,3.19,1
u023190,9/13/2023 16:24,9/13/2023 16:58,9/13/2023 16:58,facebook,retargeting,513.72,5.14,4
u023382,9/15/2023 6:00,9/15/2023 6:51,9/15/2023 6:51,facebook,retargeting,261.47,2.62,4
u023500,9/17/2023 9:35,9/17/2023 10:00,9/17/2023 10:00,google_ads,new_user_promo,84.49,0.83,1
u023672,9/19/2023 11:26,9/19/2023 12:22,9/19/2023 12:22,google_ads,summer_sale,319.1,3.18,1
u024058,9/23/2023 0:46,9/23/2023 1:33,9/23/2023 1:33,twitter,summer_sale,121.08,1.2,1
u024315,9/26/2023 12:01,9/26/2023 12:02,9/26/2023 12:02,affiliate,retargeting,36.39,0.39,2
u024512,9/29/2023 2:48,9/29/2023 3:04,9/29/2023 3:04,google_ads,retargeting,72.96,0.73,3
u024719,10/1/2023 23:03,10/1/2023 23:28,10/1/2023 23:28,twitter,retargeting,382.52,3.81,1
u024801,10/2/2023 17:53,10/2/2023 18:32,10/2/2023 18:32,twitter,new_user_promo,126.51,1.25,5
u024961,10/4/2023 10:46,10/4/2023 11:33,10/4/2023 11:33,facebook,new_user_promo,107.5,1.07,4
u025358,10/9/2023 18:42,10/9/2023 18:48,10/9/2023 18:48,google_ads,retargeting,304.5,3.05,5
u025375,10/9/2023 0:38,10/9/2023 1:23,10/9/2023 1:23,facebook,new_user_promo,27.91,0.29,4
u025488,10/10/2023 1:48,10/10/2023 1:48,10/10/2023 1:48,facebook,retargeting,33.36,0.33,1
u025963,10/16/2023 20:13,10/16/2023 20:55,10/16/2023 20:55,facebook,new_user_promo,242.34,2.41,2
u025981,10/16/2023 16:19,10/16/2023 17:15,10/16/2023 17:15,facebook,retargeting,58.02,0.58,1
u025990,10/16/2023 8:01,10/16/2023 8:05,10/16/2023 8:05,instagram,summer_sale,132.72,1.32,4
u026372,10/20/2023 18:13,10/20/2023 18:30,10/20/2023 18:30,twitter,retargeting,53.79,0.53,3
u026384,10/21/2023 1:04,10/21/2023 1:15,10/21/2023 1:15,google_ads,new_user_promo,118.72,1.2,4
u026476,10/22/2023 12:12,10/22/2023 12:21,10/22/2023 12:21,facebook,new_user_promo,65.61,0.65,3
u026569,10/23/2023 1:02,10/23/2023 1:44,10/23/2023 1:44,facebook,retargeting,93.85,0.94,3
u026663,10/24/2023 10:05,10/24/2023 10:43,10/24/2023 10:43,instagram,summer_sale,86.89,0.87,4
u026996,10/28/2023 18:22,10/28/2023 18:27,10/28/2023 18:27,facebook,new_user_promo,63.88,0.64,5
u027099,10/29/2023 8:34,10/29/2023 8:46,10/29/2023 8:46,twitter,new_user_promo,402.57,4.03,2
u027810,11/5/2023 5:38,11/5/2023 6:20,11/5/2023 6:20,google_ads,retargeting,80.01,0.8,3
u028205,11/8/2023 13:21,11/8/2023 13:48,11/8/2023 13:48,instagram,summer_sale,25.12,0.25,4
u028283,11/9/2023 13:58,11/9/2023 14:53,11/9/2023 14:53,google_ads,brand_awareness,111.06,1.12,1
u028498,11/10/2023 20:22,11/10/2023 20:52,11/10/2023 20:52,twitter,retargeting,367.63,3.67,5
u028734,11/13/2023 2:35,11/13/2023 3:02,11/13/2023 3:02,google_ads,new_user_promo,25.16,0.26,2
u028968,11/14/2023 22:32,11/14/2023 23:22,11/14/2023 23:22,twitter,retargeting,46.75,0.47,1
u029231,11/16/2023 23:02,11/16/2023 23:52,11/16/2023 23:52,affiliate,retargeting,161.39,1.61,4
u029360,11/18/2023 17:34,11/18/2023 18:07,11/18/2023 18:07,google_ads,new_user_promo,53.99,0.53,3
u029515,11/19/2023 9:35,11/19/2023 10:04,11/19/2023 10:04,facebook,retargeting,297.26,2.97,1
u029679,11/20/2023 20:37,11/20/2023 21:03,11/20/2023 21:03,twitter,holiday_special,416.31,4.16,4
u029795,11/21/2023 13:15,11/21/2023 14:03,11/21/2023 14:03,instagram,retargeting,94.67,0.96,4
u030040,11/23/2023 8:18,11/23/2023 9:05,11/23/2023 9:05,facebook,retargeting,99.88,1,4
u030149,11/24/2023 15:17,11/24/2023 15:30,11/24/2023 15:30,facebook,summer_sale,170.3,1.71,2
u030372,11/26/2023 18:46,11/26/2023 19:30,11/26/2023 19:30,facebook,brand_awareness,12.59,0.14,1
u030382,11/26/2023 16:23,11/26/2023 17:17,11/26/2023 17:17,instagram,new_user_promo,17.97,0.18,5
u030578,11/28/2023 17:05,11/28/2023 17:24,11/28/2023 17:24,google_ads,retargeting,327.7,3.27,3
u030620,11/28/2023 2:10,11/28/2023 2:46,11/28/2023 2:46,instagram,new_user_promo,40.01,0.4,4
u030699,11/29/2023 8:07,11/29/2023 8:24,11/29/2023 8:24,google_ads,brand_awareness,794.44,7.95,1
u030847,11/30/2023 8:30,11/30/2023 9:03,11/30/2023 9:03,google_ads,brand_awareness,6.14,0.06,5
u031252,12/3/2023 15:56,12/3/2023 16:39,12/3/2023 16:39,instagram,new_user_promo,47.27,0.47,3
u031329,12/4/2023 10:27,12/4/2023 11:07,12/4/2023 11:07,google_ads,retargeting,202.68,2.03,2
u031632,12/6/2023 21:15,12/6/2023 21:21,12/6/2023 21:21,twitter,retargeting,167.07,1.66,3
u031700,12/7/2023 15:32,12/7/2023 15:59,12/7/2023 15:59,facebook,summer_sale,25.6,0.26,4
u031757,12/7/2023 5:15,12/7/2023 5:45,12/7/2023 5:45,twitter,retargeting,30.95,0.31,2
u032063,12/10/2023 6:10,12/10/2023 7:02,12/10/2023 7:02,facebook,new_user_promo,59.08,0.59,5
u032247,12/11/2023 16:45,12/11/2023 16:47,12/11/2023 16:47,affiliate,brand_awareness,70.42,0.71,1
u032694,12/15/2023 14:16,12/15/2023 14:25,12/15/2023 14:25,facebook,summer_sale,6.1,0.06,1
u033414,12/21/2023 19:01,12/21/2023 19:37,12/21/2023 19:37,facebook,retargeting,41.44,0.42,1
u033435,12/21/2023 9:26,12/21/2023 9:47,12/21/2023 9:47,instagram,retargeting,23.55,0.24,5
u033707,12/23/2023 17:42,12/23/2023 18:07,12/23/2023 18:07,affiliate,new_user_promo,18.8,0.19,3
u033886,12/25/2023 8:17,12/25/2023 8:17,12/25/2023 8:17,instagram,holiday_special,60.43,0.6,5
u034013,12/26/2023 6:05,12/26/2023 6:10,12/26/2023 6:10,facebook,retargeting,142.91,1.43,5
u034135,12/27/2023 3:39,12/27/2023 4:23,12/27/2023 4:23,facebook,retargeting,43.42,0.43,1
u034646,12/31/2023 3:31,12/31/2023 4:13,12/31/2023 4:13,facebook,brand_awareness,0,0,4
u000230,1/3/2023 1:44,1/3/2023 1:49,1/3/2023 1:49,twitter,summer_sale,84.24,0.86,1
u000848,1/11/2023 21:57,1/11/2023 21:58,1/11/2023 21:58,google_ads,retargeting,36.63,0.37,5
u001028,1/13/2023 3:31,1/13/2023 4:22,1/13/2023 4:22,google_ads,brand_awareness,251.09,2.5,4
u001169,1/15/2023 11:20,1/15/2023 11:28,1/15/2023 11:28,google_ads,summer_sale,135.12,1.35,5
u001570,1/19/2023 10:31,1/19/2023 11:17,1/19/2023 11:17,twitter,retargeting,153.11,1.53,1
u002048,1/25/2023 16:39,1/25/2023 16:59,1/25/2023 16:59,instagram,summer_sale,146.3,1.44,2
u002253,1/28/2023 3:15,1/28/2023 3:47,1/28/2023 3:47,google_ads,new_user_promo,120.79,1.19,1
u002704,2/2/2023 13:05,2/2/2023 13:37,2/2/2023 13:37,facebook,holiday_special,30.39,0.29,4
u002822,2/3/2023 13:08,2/3/2023 13:17,2/3/2023 13:17,twitter,summer_sale,84.85,0.84,5
u002956,2/5/2023 14:13,2/5/2023 15:03,2/5/2023 15:03,twitter,new_user_promo,320.13,3.18,1
u002983,2/6/2023 1:44,2/6/2023 2:33,2/6/2023 2:33,google_ads,summer_sale,203.16,2.02,1
u003013,2/6/2023 9:39,2/6/2023 9:40,2/6/2023 9:40,facebook,retargeting,161.38,1.61,2
u003325,2/10/2023 0:00,2/10/2023 0:10,2/10/2023 0:10,google_ads,summer_sale,88.03,0.86,1
u003610,2/13/2023 1:46,2/13/2023 2:41,2/13/2023 2:41,twitter,new_user_promo,1774.78,17.74,1
u003623,2/13/2023 3:03,2/13/2023 3:18,2/13/2023 3:18,affiliate,summer_sale,65.64,0.64,3
u003817,2/16/2023 11:56,2/16/2023 12:35,2/16/2023 12:35,google_ads,holiday_special,469.87,4.67,2
u004414,2/23/2023 6:39,2/23/2023 7:12,2/23/2023 7:12,facebook,summer_sale,33,0.3,1
u004673,2/26/2023 3:05,2/26/2023 3:06,2/26/2023 3:06,facebook,retargeting,525.65,5.26,2
u005073,3/3/2023 16:14,3/3/2023 16:49,3/3/2023 16:49,facebook,new_user_promo,175.26,1.76,2
u005183,3/4/2023 1:26,3/4/2023 2:12,3/4/2023 2:12,twitter,brand_awareness,711.28,7.1,5
u005210,3/5/2023 9:22,3/5/2023 9:50,3/5/2023 9:50,google_ads,retargeting,186.98,1.88,4
u005402,3/7/2023 15:42,3/7/2023 16:35,3/7/2023 16:35,instagram,retargeting,267.9,2.67,2
u005440,3/8/2023 20:29,3/8/2023 20:56,3/8/2023 20:56,google_ads,holiday_special,163.72,1.61,3
u005675,3/10/2023 21:41,3/10/2023 21:51,3/10/2023 21:51,instagram,retargeting,467.3,4.65,2
u005691,3/10/2023 11:34,3/10/2023 11:49,3/10/2023 11:49,affiliate,holiday_special,91.21,0.91,1
u005708,3/11/2023 3:08,3/11/2023 3:11,3/11/2023 3:11,google_ads,holiday_special,649.67,6.49,2
u005714,3/11/2023 13:44,3/11/2023 14:21,3/11/2023 14:21,google_ads,retargeting,343,3.42,1
u005753,3/11/2023 1:31,3/11/2023 1:57,3/11/2023 1:57,instagram,retargeting,1150.13,11.48,5
u006360,3/18/2023 21:17,3/18/2023 21:40,3/18/2023 21:40,instagram,retargeting,237.3,2.36,1
u006539,3/20/2023 1:00,3/20/2023 1:37,3/20/2023 1:37,affiliate,brand_awareness,177,1.75,4
u006882,3/24/2023 0:14,3/24/2023 0:59,3/24/2023 0:59,instagram,retargeting,147.07,1.47,5
u007361,3/30/2023 15:05,3/30/2023 15:46,3/30/2023 15:46,facebook,brand_awareness,30.56,0.28,5
u007462,3/31/2023 19:41,3/31/2023 19:41,3/31/2023 19:41,instagram,new_user_promo,109.39,1.08,5
u007578,4/2/2023 14:19,4/2/2023 14:43,4/2/2023 14:43,google_ads,holiday_special,181.09,1.79,5
u007609,4/2/2023 16:55,4/2/2023 17:22,4/2/2023 17:22,instagram,summer_sale,234.65,2.34,3
u007653,4/3/2023 2:15,4/3/2023 2:39,4/3/2023 2:39,google_ads,retargeting,1749.26,17.5,5
u007798,4/4/2023 3:26,4/4/2023 3:43,4/4/2023 3:43,instagram,retargeting,45.58,0.46,4
u007990,4/6/2023 13:48,4/6/2023 14:18,4/6/2023 14:18,twitter,summer_sale,358.22,3.57,2
u008046,4/7/2023 8:50,4/7/2023 8:58,4/7/2023 8:58,facebook,summer_sale,221.51,2.18,1
u008203,4/9/2023 14:01,4/9/2023 14:46,4/9/2023 14:46,facebook,summer_sale,298.67,2.98,4
u008307,4/10/2023 23:14,4/10/2023 23:40,4/10/2023 23:40,instagram,brand_awareness,22.65,0.22,5
u008789,4/16/2023 15:08,4/16/2023 15:48,4/16/2023 15:48,google_ads,retargeting,14.33,0.12,1
u009095,4/19/2023 18:04,4/19/2023 18:27,4/19/2023 18:27,affiliate,holiday_special,140.13,1.39,5
u009217,4/21/2023 1:13,4/21/2023 2:01,4/21/2023 2:01,facebook,summer_sale,1287.4,12.88,2
u009627,4/26/2023 22:38,4/26/2023 22:44,4/26/2023 22:44,google_ads,retargeting,308.43,3.07,2
u009652,4/26/2023 5:10,4/26/2023 5:46,4/26/2023 5:46,facebook,retargeting,171.23,1.68,3
u009664,4/26/2023 5:11,4/26/2023 5:45,4/26/2023 5:45,instagram,holiday_special,107.78,1.07,1
u009749,4/27/2023 19:48,4/27/2023 20:31,4/27/2023 20:31,instagram,new_user_promo,57.7,0.57,2
u009778,4/27/2023 10:59,4/27/2023 11:46,4/27/2023 11:46,affiliate,holiday_special,87.29,0.86,1
u010048,5/1/2023 6:28,5/1/2023 7:20,5/1/2023 7:20,google_ads,retargeting,49.75,0.49,2
u010612,5/7/2023 19:23,5/7/2023 19:33,5/7/2023 19:33,affiliate,summer_sale,24.58,0.23,5
u010980,5/12/2023 4:20,5/12/2023 5:10,5/12/2023 5:10,google_ads,new_user_promo,216.95,2.16,1
u011232,5/15/2023 19:41,5/15/2023 20:16,5/15/2023 20:16,facebook,new_user_promo,93.29,0.91,1
u011333,5/16/2023 5:04,5/16/2023 5:49,5/16/2023 5:49,facebook,retargeting,279.01,2.78,5
u011891,5/22/2023 11:47,5/22/2023 12:27,5/22/2023 12:27,affiliate,summer_sale,209.97,2.09,1
u011910,5/23/2023 13:52,5/23/2023 14:05,5/23/2023 14:05,google_ads,summer_sale,26.26,0.27,3
u012278,5/27/2023 20:32,5/27/2023 20:36,5/27/2023 20:36,google_ads,retargeting,449.77,4.49,2
u012349,5/28/2023 17:35,5/28/2023 17:46,5/28/2023 17:46,google_ads,retargeting,390.61,3.9,4
u012438,5/29/2023 14:53,5/29/2023 15:25,5/29/2023 15:25,facebook,holiday_special,63.33,0.62,4
u012530,5/30/2023 3:40,5/30/2023 4:00,5/30/2023 4:00,facebook,brand_awareness,5.32,0.04,4
u012731,6/1/2023 17:42,6/1/2023 17:57,6/1/2023 17:57,instagram,summer_sale,45.41,0.45,4
u012904,6/3/2023 4:02,6/3/2023 4:53,6/3/2023 4:53,google_ads,new_user_promo,493.95,4.92,1
u013137,6/5/2023 18:14,6/5/2023 18:39,6/5/2023 18:39,facebook,holiday_special,708.38,7.07,1
u013480,6/8/2023 1:32,6/8/2023 2:30,6/8/2023 2:30,facebook,retargeting,64.24,0.63,1
u013507,6/8/2023 23:05,6/8/2023 23:55,6/8/2023 23:55,twitter,summer_sale,256,2.55,5
u013621,6/9/2023 19:36,6/9/2023 19:37,6/9/2023 19:37,twitter,retargeting,258.08,2.59,1
u013665,6/10/2023 6:48,6/10/2023 6:50,6/10/2023 6:50,facebook,holiday_special,256.72,2.55,1
u014504,6/18/2023 8:49,6/18/2023 9:06,6/18/2023 9:06,affiliate,retargeting,107.62,1.07,2
u014939,6/23/2023 2:32,6/23/2023 2:44,6/23/2023 2:44,google_ads,new_user_promo,205.09,2.05,4
u015244,6/26/2023 13:01,6/26/2023 13:32,6/26/2023 13:32,google_ads,holiday_special,462.2,4.62,4
u015403,6/27/2023 13:10,6/27/2023 14:02,6/27/2023 14:02,facebook,retargeting,294.5,2.97,4
u015689,6/30/2023 11:07,6/30/2023 11:21,6/30/2023 11:21,google_ads,holiday_special,351.85,3.53,3
u016007,7/3/2023 4:41,7/3/2023 5:30,7/3/2023 5:30,instagram,new_user_promo,57.3,0.57,5
u016070,7/4/2023 1:35,7/4/2023 2:35,7/4/2023 2:35,google_ads,holiday_special,79.5,0.79,5
u016190,7/5/2023 18:03,7/5/2023 18:30,7/5/2023 18:30,google_ads,holiday_special,601.18,5.99,2
u016323,7/6/2023 5:51,7/6/2023 6:20,7/6/2023 6:20,facebook,new_user_promo,44.88,0.45,3
u016326,7/6/2023 12:08,7/6/2023 12:21,7/6/2023 12:21,facebook,new_user_promo,189.13,1.89,4
u016432,7/7/2023 7:48,7/7/2023 7:49,7/7/2023 7:49,facebook,new_user_promo,50.32,0.49,2
u016532,7/8/2023 23:58,7/9/2023 0:39,7/9/2023 0:39,facebook,summer_sale,263.27,2.63,5
u016718,7/10/2023 23:55,7/11/2023 0:45,7/11/2023 0:45,facebook,retargeting,255.29,2.55,5
u017275,7/15/2023 15:57,7/15/2023 16:41,7/15/2023 16:41,twitter,retargeting,58.9,0.59,5
u017461,7/17/2023 15:07,7/17/2023 15:07,7/17/2023 15:07,twitter,retargeting,75.57,0.74,1
u017867,7/21/2023 1:07,7/21/2023 1:29,7/21/2023 1:29,instagram,summer_sale,184.53,1.83,3
u018327,7/26/2023 7:31,7/26/2023 8:09,7/26/2023 8:09,google_ads,retargeting,92.92,0.93,4
u018356,7/26/2023 3:32,7/26/2023 3:57,7/26/2023 3:57,facebook,retargeting,361.06,3.61,1
u018557,7/28/2023 22:23,7/28/2023 22:39,7/28/2023 22:39,facebook,new_user_promo,7.94,0.06,1
u018586,7/28/2023 12:42,7/28/2023 13:19,7/28/2023 13:19,instagram,new_user_promo,151.01,1.5,3
u018600,7/28/2023 18:32,7/28/2023 18:59,7/28/2023 18:59,instagram,retargeting,29.42,0.29,5
u019634,8/7/2023 5:31,8/7/2023 6:03,8/7/2023 6:03,twitter,summer_sale,130.64,1.3,1
u019650,8/7/2023 15:43,8/7/2023 16:10,8/7/2023 16:10,affiliate,holiday_special,522.03,5.24,1
u019804,8/9/2023 6:20,8/9/2023 6:38,8/9/2023 6:38,facebook,brand_awareness,39.19,0.37,1
u019878,8/10/2023 7:12,8/10/2023 7:52,8/10/2023 7:52,google_ads,holiday_special,460.43,4.62,4
u020149,8/12/2023 23:54,8/13/2023 0:48,8/13/2023 0:48,affiliate,holiday_special,142.2,1.41,5
u020240,8/13/2023 7:12,8/13/2023 7:52,8/13/2023 7:52,affiliate,holiday_special,146.47,1.45,4
u020263,8/14/2023 13:23,8/14/2023 13:51,8/14/2023 13:51,google_ads,holiday_special,1116.3,11.16,3
u020405,8/15/2023 7:42,8/15/2023 8:32,8/15/2023 8:32,facebook,holiday_special,44.59,0.43,5
u020480,8/16/2023 21:53,8/16/2023 22:15,8/16/2023 22:15,google_ads,summer_sale,359.06,3.59,2
u020804,8/19/2023 15:13,8/19/2023 15:48,8/19/2023 15:48,google_ads,holiday_special,202.14,2.02,2
u020964,8/20/2023 16:41,8/20/2023 16:44,8/20/2023 16:44,twitter,retargeting,430.19,4.31,2
u021293,8/23/2023 13:52,8/23/2023 14:01,8/23/2023 14:01,twitter,retargeting,156.06,1.56,5
u021496,8/25/2023 8:07,8/25/2023 8:44,8/25/2023 8:44,twitter,new_user_promo,206.71,2.06,1
u021525,8/26/2023 23:05,8/26/2023 23:46,8/26/2023 23:46,google_ads,new_user_promo,755.15,7.53,5
u021908,8/29/2023 18:30,8/29/2023 19:21,8/29/2023 19:21,instagram,holiday_special,125.64,1.26,2
u022076,8/31/2023 14:26,8/31/2023 15:19,8/31/2023 15:19,google_ads,holiday_special,92.77,0.9,1
u022118,8/31/2023 5:11,8/31/2023 6:10,8/31/2023 6:10,instagram,new_user_promo,14.08,0.13,4
u022804,9/8/2023 17:41,9/8/2023 18:34,9/8/2023 18:34,instagram,retargeting,65.45,0.65,3
u023067,9/12/2023 15:13,9/12/2023 16:08,9/12/2023 16:08,google_ads,summer_sale,863.21,8.64,1
u023588,9/18/2023 9:11,9/18/2023 9:27,9/18/2023 9:27,google_ads,holiday_special,139.74,1.39,4
u023623,9/18/2023 10:44,9/18/2023 11:01,9/18/2023 11:01,facebook,retargeting,688.2,6.89,2
u023700,9/19/2023 7:15,9/19/2023 7:50,9/19/2023 7:50,facebook,brand_awareness,160.51,1.61,2
u023790,9/20/2023 2:57,9/20/2023 3:45,9/20/2023 3:45,facebook,holiday_special,138.94,1.4,2
u023887,9/21/2023 16:27,9/21/2023 17:15,9/21/2023 17:15,instagram,holiday_special,41.56,0.44,3
u024113,9/24/2023 10:53,9/24/2023 11:32,9/24/2023 11:32,facebook,retargeting,492.69,4.92,4
u024199,9/25/2023 12:45,9/25/2023 12:47,9/25/2023 12:47,instagram,summer_sale,109.78,1.1,4
u024356,9/27/2023 12:48,9/27/2023 13:44,9/27/2023 13:44,facebook,brand_awareness,81.7,0.83,5
u024567,9/29/2023 5:42,9/29/2023 5:53,9/29/2023 5:53,twitter,holiday_special,39.54,0.38,2
u024576,9/29/2023 17:55,9/29/2023 18:08,9/29/2023 18:08,affiliate,holiday_special,393.28,3.93,4
u024603,9/30/2023 7:21,9/30/2023 7:59,9/30/2023 7:59,google_ads,retargeting,92.37,0.93,5
u024646,9/30/2023 21:20,9/30/2023 22:05,9/30/2023 22:05,twitter,summer_sale,29.35,0.28,1
u024919,10/3/2023 1:31,10/3/2023 2:11,10/3/2023 2:11,affiliate,retargeting,345.86,3.47,2
u025000,10/4/2023 0:45,10/4/2023 1:03,10/4/2023 1:03,instagram,retargeting,54.02,0.53,4
u025500,10/10/2023 2:05,10/10/2023 2:12,10/10/2023 2:12,instagram,holiday_special,407.45,4.06,2
u025551,10/11/2023 19:40,10/11/2023 19:56,10/11/2023 19:56,google_ads,holiday_special,185.54,1.87,2
u025751,10/13/2023 9:30,10/13/2023 10:23,10/13/2023 10:23,facebook,retargeting,39.41,0.39,4
